Date,ITUB4,BBDC4,B3SA3,ITSA4,BBAS3,EQTL3,CMIG4,CPFE3,EGIE3,ENGI3,AZUL4,MRVE3,SBSP3,ECOR3,WEGE3,ABEV3,MGLU3,LREN3,CVCB3,BRFS3,LWSA3,POSI3,TOTS3,VIVT3,MLAS3,HAPV3,QUAL3,RDOR3,FLRY3,DASA3
2023-10-18,-0.020863992065743076,-0.008971573604216077,-0.012422534780206829,-0.01018081576620633,-0.0048621084526244696,-0.017962189317855426,-0.02747682007285357,-0.018354190863467124,-0.01424381417098286,0.019795105276534386,-0.04367136510675862,-0.10075833127031075,-0.02872535486563732,-0.020804327856639437,0.0002917869204346335,-0.02109386996857643,0.023668672517269673,-0.04449658659005562,-0.0321428270364289,-0.020735096476181103,0.0,-0.019667190696918024,-0.024700516775639003,0.0024055712967641085,-0.058558609353848046,-0.033078892921157954,-0.003521180426120374,-0.016934521108221245,-0.02402589752321327,-0.03743834236928034
2023-10-19,0.011589047759152038,0.004874722296548839,-0.011680258143672573,0.005714239489938544,0.007736205296293708,0.01928841670041459,0.008561544850323122,0.02835773895559557,0.01170921201021824,0.02275768177892279,-0.008513905265300825,-0.007228966052757024,0.01478745224614797,0.004249239398915972,-0.010207137163387614,-0.0007980827926115097,-0.06936419694249685,0.008170112342189784,-0.055350587917333716,0.0,-0.04340566366477905,-0.009259274947369334,0.00306984673632682,-0.0013090063950154107,-0.07177026943011688,0.005263144509834117,0.05300358373267611,0.020318098860168776,0.0059879869274579445,-0.04913003822115636
2023-10-20,-0.003695397128451572,-0.018711178361207503,0.01363642823317357,-0.0009973691292900488,-0.0032322662417901826,0.011419190133199253,0.0025466880016780102,-0.004545500784209233,0.0002461885835991495,0.03010469997866294,-0.035128864028008966,-0.012135853224889193,-0.015731056339413296,-0.009873085589880981,-0.003830062189051797,-0.0023962477379890768,-0.043478241015273644,-0.009724664570478603,-0.023437478172126713,0.038498590173470904,0.015706844445008583,0.0,-0.01568481454692805,-0.013979728319650664,0.0,0.013089005409880006,0.03355699689181102,0.011688372415226356,0.00396822957813292,0.019375705695899414
2023-10-23,0.0011127582359202748,0.0014124387642868719,0.014349993600496491,-0.0011442863098398703,-0.001418902495297858,0.014516136452334294,0.008467512107996233,0.0,0.004677479603282242,-0.05019052610881081,0.04611655860286401,0.05282547092939538,0.02860021595844464,0.03133901641086423,0.0026618844370269734,-0.0008004642972074816,-0.019480529666350166,0.01473001017533293,0.09200000762939453,0.018535560619128644,-0.00687284991266468,0.0015576214899157836,0.0007773047861452387,-0.0013292107273653597,0.03092780464424627,0.03359174485043792,0.07792210514759224,0.023106408743632567,0.02503299838307571,0.04435058758722921
2023-10-24,0.0,0.0,0.025640812998386275,0.005727344014208269,-0.004668100428592559,0.00763113922492864,0.0016791451373965316,-0.0015220468609743465,-0.006370994454164447,0.06220737709615043,0.02088163168729995,0.01050176847056905,-0.007033023115058268,0.020718264758921023,0.032743334910869226,0.0032050333454949342,-0.0662251545076934,-0.0016129198430167024,0.054945089494299326,0.010009249324139269,0.04325253794236272,0.031104225495491633,-0.00582525789524746,0.01846172498407661,0.039999961853027344,0.020000012715657656,0.006024116345766606,-0.015056457427850889,0.0057839564984800695,0.09706774568467202
2023-10-25,0.0018523550765525698,-0.002820815122123399,-0.005172264040558039,-0.007972520387710458,0.0002037535643795163,-0.0022088873651829877,-0.006705734451566192,0.0006097700679539297,-0.007891476428747213,-0.0006297678935137663,-0.026515108549451938,-0.04849885493005579,-0.010541899811699396,-0.02029773099417831,-0.101114116364874,-0.00638976189991336,0.02127660683875665,-0.0024233804711024653,0.006944437545759019,0.002702614393514491,-0.03150907133156744,-0.012066359179547237,-0.003906260236783532,-0.007202316231814332,-0.0769230636971937,-0.05147061252630625,-0.06586826561673809,-0.05350312671786017,-0.012779544112182073,-0.05898620468399096
2023-10-26,0.02477798960244848,0.02545977796627885,0.01646434182528722,0.021814108099551754,0.020795366139081173,0.03447184590756569,0.026160299940533482,0.029250429414965806,0.003728556673098682,0.02331441516993582,0.03968865837101143,0.052184504504838136,0.015148993953722378,0.020718264758921023,0.03781401430775366,0.015273364701670067,0.020833343969971052,0.026720834289265083,0.02068963476083585,-0.022461846249938522,0.0,0.025954175806992774,0.03529413312290308,0.01209066171432438,0.036458361467036626,0.007751951229177045,0.038461511929640535,0.0269179507685946,0.0025890509519939098,-0.014691441524959825
2023-10-27,-0.014795912310684112,-0.010344780199855075,-0.04518327121002541,-0.01910133185389218,-0.025364708900221578,-0.02415162394100212,-0.01891448640525939,-0.009176955885023319,-0.010401240547225354,0.02463059429699399,-0.042664648912572156,-0.03921570352894688,-0.023286256372880176,-0.052774002438105705,-0.031537266634378947,-0.026920055235402196,-0.006802819755320599,-0.03706626634673216,-0.03716220678945226,-0.03308814917402836,-0.04109587658010583,-0.03720235386123272,-0.03181819031151045,-0.028453477241389802,-0.04020102639796852,-0.0410256671090411,-0.030864152425423286,-0.03232854877674196,-0.023886371192813116,-0.020874754412284036
2023-10-30,-0.00805886647126508,-0.011149974747336477,-0.010714155143905613,-0.010309233492040604,-0.006967212109339038,-0.020676665018318552,-0.013411537754750125,-0.012548609749759465,-0.015515492219673632,-0.02644233697513565,-0.02814696307669806,-0.012004847825405007,-0.016286192877813077,0.0028571077549413015,0.021182489222397072,0.005695585768101363,-0.061643800632980805,-0.02211306251066736,-0.03508768701010212,-0.04467686958991357,-0.030357263817948232,-0.03400317536865505,-0.017605680012635738,0.00827169162629815,-0.04188477754141884,-0.026737968641691645,-0.09235672379492443,-0.017155784828345566,-0.019841362296844745,-0.03553303227562954
2023-10-31,-0.009601083065299387,-0.014094369585344602,0.001805183622273221,0.0,-0.002269879265927366,0.010876499406029083,-0.002548781864832872,0.01180028437674241,-0.001016653117783095,-0.015432081895079941,0.03620271908422712,0.0024301894138669677,-0.003754895314811657,0.0,0.021981302340960296,0.04045307343517068,-0.02919704559747094,0.026800850999599612,0.0,0.06169161332936168,0.0018417559454837473,0.003200061433149104,0.007965054062978316,0.003104377746104836,-0.03278691835069325,0.01373626412014417,0.007017567118654089,-0.006890068003909011,0.011471061563915752,0.01999995582982117
2023-11-01,0.014090293404914744,0.009292451904542753,0.04054035390967736,0.011574151321519954,0.0010341910000004617,0.0208860488136573,0.042589435316381596,0.015251260681067302,0.02264612461536175,0.053918534423885944,0.00854034593943176,0.0254545500784209,0.01781735387085992,0.019942997025129472,0.002120730427945361,0.010109011877894147,0.0,0.0008154828798370151,0.0872727307406338,0.044048705496593676,0.10294113927823667,0.023923444178143738,0.037534511960053196,0.05061889276012965,0.01694913656104502,0.013550135874902836,0.003484373687641762,0.062442036381723076,0.02468304292346124,0.02063991450983549
2023-11-03,0.027593905409678987,0.04744151806084096,0.05714285464800617,0.036613314376845896,0.035123870024967196,0.02014874031230862,0.02532675971971221,0.017378501894820264,0.016919586427053712,-0.02141589326965787,0.09314858040546503,0.09338060972704953,0.024911658175936324,0.05865929649942858,0.013603132690269693,0.023094633982679413,0.12030076256727695,0.07905467677878164,0.0869565182722325,0.017953293086917954,0.11999996069087104,0.07165107715059582,0.05521697996315589,0.002524880643312022,0.05555557027275215,0.08021390592507505,0.09722220492326206,0.06486732293520148,0.03776046961390089,0.10717891093482557
2023-11-06,0.009309039537284791,-0.0006772279193048014,0.0024570962189363055,0.006622395019800553,0.006986124783499692,0.011242837993990173,0.010358603494764695,0.011291238544035798,0.0002448307491591528,-0.013373908044605365,-0.05704221667762832,-0.021621601001636348,-0.004762695881857293,-0.03166228968766249,-0.009543556454237767,0.016553843833085002,-0.04026847719149951,-0.047583138636949296,-0.09230767763577974,0.12874786417026174,-0.03422621702559159,-0.03343022681464025,-0.0003607391092891321,-0.009024329467563486,-0.052631592156154094,-0.014851447753187363,-0.0949367907648655,-0.03924778793990047,0.0006274165366526585,-0.04840180294092267
2023-11-07,0.028024043585758385,0.026422747329679197,0.01797382631991895,0.02083322664281706,0.011298429528804332,-0.0027043045324136594,0.007097722727586131,0.0051531721615560855,-0.003913834423939555,0.008009905268642203,0.06870799497422908,0.032044194004539506,0.008250829453193331,0.043596759478260694,-0.012947866669942965,0.00444106366486996,0.23776224341200658,0.045202143848348975,0.06779662523760033,-0.015625051452608063,0.050847482008614886,0.04360903189611198,0.035740021387168364,0.017365384959544317,0.06666667108182556,0.08542704512978494,0.02797212152803641,0.048084956104134546,0.025078418541294223,0.006717820951217757
2023-11-08,0.004485835843296204,0.00528061831526494,0.0008024638895296476,0.0010742281627174055,0.012740060364547112,0.00482069574449473,-0.007830892247272625,-0.011677580184696112,0.018172817837739386,-0.005501224407177152,0.02306079063797073,-0.005353339391649725,-0.0027823452229347456,0.01174927026547734,-0.01006692755142713,-0.002210754057103803,0.005649621633784463,0.020485710423369108,-0.015873075943202752,-0.09047619751489389,-0.0014662392134946467,0.005763648380083142,0.0564656087246993,0.03184856599140362,0.005208328482694924,-0.0023147207882766585,0.0714286004787208,0.006902377779851365,0.014678741795317363,-0.0028598411464020312
2023-11-09,0.004465886633834293,0.001969956976557663,-0.008821157319535367,0.0010731422515166678,-0.04180372179828029,-0.0014993105689635744,0.010260495894686583,0.008069128908951617,-0.010853822988107442,0.05101417614532022,0.0006830105855892832,0.0247578575732057,0.0031183408029724635,0.006451667675742456,-0.001232846026088863,-0.009601160050985547,-0.03932571010073005,0.007434850918806468,-0.029032231270335718,0.010471205084136903,-0.029368566088401105,-0.010028658338688268,0.022104974869258776,-0.001210227733071112,-0.025906711748779898,0.03480278340131737,-0.009523878211272208,-0.0346774602033636,-0.010247139891870205,-0.043977058935887325
2023-11-10,0.011970007027807261,-0.01441698249048684,0.04854358474899345,0.011789707783604664,0.014744381637983528,0.012612786664246256,0.00468756166514428,0.019439688795727994,0.019019771475054625,-0.00994154436548389,0.04778162328782898,0.06302514694798189,0.00016360608827370449,-0.006410310482809045,0.023449627184008337,-0.004474181501928132,0.05263148196750023,-0.043542297007145736,0.009966767935156495,0.049222802094107454,-0.052950095098654115,0.030390753499567102,0.026468631212914318,0.011916601718561015,0.02127657550770312,-0.013452937299721301,-0.009615377982410078,0.028821867822471425,0.029841673269646485,0.002000045776367143
2023-11-13,-0.0067590270338862,-0.019946670884855244,-0.04089488951621967,0.0,-0.0037818287037036935,-0.009193443183783345,-0.010886484474331604,-0.007291035407900326,0.000717915009414094,0.002953359268936584,0.0026058606422783015,-0.013834026176475556,0.013577674809158058,-0.010322521214824354,-0.01356634267722212,0.00599249518002587,-0.03888881433111857,0.030092459757667722,-0.03618417647241512,0.013168752234767656,-0.015974435879062554,0.05337078136029327,0.028301962305375072,0.011177896912584417,0.005208328482694924,-0.02045452233516809,-0.02588997540177207,-0.020300337204677943,-0.024245924989243495,0.0009979316118464698
2023-11-14,0.014970568655255256,0.021031169538318295,0.018503486980295802,0.02648309640961144,0.004795334206620483,0.017360151829295845,0.029874153423909977,0.011299369885315658,0.021520778036508093,0.028857404679529797,0.08706947167125678,0.05110222968683176,0.022272392980681843,0.06779651972709422,0.022615934928482018,0.020104196929389584,0.01156067925357629,0.05093642898252737,0.07167236633526475,0.04224202876658545,0.009740176865556505,-0.05999993029100026,-0.0021406179956611204,0.004934651026328618,0.036269458214764905,0.05568442983995969,0.04983393217854526,0.04973063405632061,0.031515219467379785,0.051844513619905275
2023-11-16,0.01609168229621072,0.03455156647132074,0.020537086921324166,0.018575833685400278,-0.0001990291526272614,0.01235662741145438,0.024427489052966767,0.024301646659928844,0.016853873254521368,-0.03835139305414581,0.01613870084586866,0.014299387557431764,0.02194513977963708,0.03255394191908145,0.0005976386171153703,-0.002189696441570299,0.2514286822022258,0.02637208612212616,0.03503181255440824,0.08028054960535913,0.011254135121667064,0.021276520008335353,0.024517377622643943,-0.004714247821233308,0.10500001907348633,0.03516485752203535,-0.018987403559459937,0.022108154575848804,0.009988313952034034,-0.014218063459024544
2023-11-17,0.004618703681209091,-0.008991695893104223,-0.014705846766466135,-0.003039458255399974,0.007557725479825139,-0.00464995101951815,-0.0037256784260266684,-0.005181309958992242,-0.008747760225364831,0.010714289116252163,0.030000013463637343,0.0009397814741420873,-0.001081434195612574,-0.0023894269008313263,-0.006571163127938484,-0.005120769727879559,0.01369849217407837,-0.0034723369145867045,-0.043076955355130675,0.025252575973647717,-0.027027056585302245,-0.0069444686489582574,-0.026922111200840648,-0.006118054341806345,0.0045248824844552615,-0.027600913453942888,-0.009677412884847025,-0.02626497436068198,-0.010471326951444815,-0.024038462420187034
2023-11-20,0.00985235974663734,0.0025923247927472914,0.029850752181025175,0.010162732184904932,0.005329729204181621,0.0,-0.028421965247604986,-0.0010965163385221466,0.00371588659636779,-0.01707900551115027,0.0005711152913259188,-0.002816876436220195,-0.0037118239017206456,0.008383178301266891,0.006614628933692579,0.0,0.02702713699186332,0.02090598039905367,-0.01929258675350931,0.007037321318902556,0.01797389058091925,0.006993031537229744,0.015370468320093922,-0.00039705270783585433,-0.01351350045186761,0.013100459473920356,-0.00325730082586162,0.03094010483324383,0.00293936574269571,0.013793137791568322
2023-11-21,-0.0016262112050513533,-0.0038784330310176474,-0.020594906877805852,0.0,0.007068463811711778,-0.005547367177967666,-0.03233254715445044,-0.002195335328547099,0.004164576090173178,-0.0011983441411441698,-0.02511418507769725,-0.05743876301794637,0.008848207551230391,-0.004750536686350948,0.005376481490421359,-0.01176475866378035,-0.0657895500558543,-0.017064788220490623,0.00983605634714424,-0.010482181011528202,-0.011235990503659199,-0.05833328976520846,-0.001211083206488106,0.006754272831078545,-0.018264822286715,0.002155194384590109,-0.03921565869194499,-0.014236292830095754,-0.002930751193038539,-0.06316808755490233
2023-11-22,0.006189128929478205,0.020765513820133252,0.014018676907101568,-0.0040243213452795246,-0.00857879056150479,0.014386301923686728,-0.09705638938923988,0.002200165429443013,0.014516251617512355,0.046790725833805835,0.018735345213911625,-0.03396604843293494,0.015540854804435345,0.0035799548959705163,0.013071809274356472,0.009672597091589408,-0.02347417469975699,0.04027763486614089,-0.00974025069249762,0.0035310506156251975,-0.011363592854417126,-0.020649053989540755,0.012731224722680956,0.01262806834960628,-0.037209376081893564,-0.019354816833277333,-0.03401363476899444,0.009367652426468087,-0.0023516069441174015,-0.009336115081181484
2023-11-23,-0.0012950884544862262,0.026700713296718748,0.011520712518217957,0.0060606842117512105,0.0033433758771601596,0.009551505873104604,-0.03171811415024173,0.006586215354324576,0.009765870627250317,0.0022923051630789892,-0.010919571162247288,-0.002068299649004457,0.02636362647010837,0.009512431125340504,-0.0011727277543013281,-0.0014736754544957265,0.043269304569335754,0.003337742131741539,0.06557378715098938,-0.0077410051634984045,0.018062350472823008,0.0015060923988632346,-0.012271865866484433,0.02123927968961703,0.028985595716481738,-0.013157916751484144,0.01760564951704069,0.009667465127417563,0.0041250284797620385,0.009424099559202759
2023-11-24,-0.0055106912509251815,0.0006192911344644614,-0.018982597760190845,-0.006024173597937388,-0.001176166730579964,-0.004013853877819384,-0.03912658076474629,-0.007360972069718641,-0.00854678354035765,-0.0011435922570239843,0.01685072230997342,-0.010362635414346344,0.008414430112627658,-0.009422797413932371,-0.009982622785818296,-0.011808170006641916,-0.08294934756541839,-0.03127066152707547,0.024615361140324588,-0.0042553194447659815,-0.0693548563497004,-0.00451132524876674,-0.020302905553009398,-0.004197720134781147,-0.05164325239638645,-0.015555600766782418,-0.04152254431945768,-0.01302187334882332,-0.011150292277578577,-0.038381729500182704
2023-11-27,-0.0026073515551366944,-0.0061881891694888225,0.0,0.007070703893831354,0.018446073039082744,-0.0031664601534378,0.005681893314163133,0.01565503150818426,-0.009301465565227707,0.012020672471499072,0.007428523472377213,0.006282666465346587,-0.009076146630979554,-0.0035671845362251764,0.012455284820275914,0.01418957894590367,-0.015075437354252208,0.02129119227276699,-0.024024001663345507,0.032763488506255545,0.02946277209927195,-0.02114796825376264,0.023507699391179804,0.003448990997376944,0.019801961500356402,0.029345442696642632,-0.00361007713630479,0.019402611801682346,0.0011870645746454578,-0.0053937635669680795
2023-11-28,0.009803983981568898,0.009339978693801765,0.023219844329881,0.0026077883998105733,0.014450780861005041,-0.0028876712692323947,0.008474494338335692,-0.007030782172840477,-0.0066404676142950425,0.009615407824066224,0.00964265935260289,0.05411035133621089,-0.00014772645897065395,-0.001193379488191204,0.006737228703056486,0.005154627595285843,-0.025510093628178132,0.03900464814083948,0.021538440997783903,0.024137978822254436,0.018518553751635247,0.015432071124476199,0.014203662009910412,-0.005728506243771081,0.03883503123630683,0.028508726677504814,0.02173911536604667,0.010277783403900065,0.010076996612005562,-0.00433839053086249
2023-11-29,0.006795970220318415,-0.004935240694345033,0.002269299458880436,0.0031514710218480957,0.0015193195748113286,-0.01071519983644631,0.010270719120600624,-0.012527311652445361,-0.002766503458300984,0.0033614053101966856,-0.020224647102983773,-0.046396866902182476,-0.012559137851996027,0.00836314730951937,-0.006982704022857722,-0.02564088851227464,-0.015706868469356206,0.04142393340654671,-0.006024090761646117,0.01616161722842646,-0.011570284313822676,0.013677795369235524,-0.0023840312941442177,0.0105626200707567,0.028037355064628677,-0.05117268730923119,-0.014184359272991443,-0.017332317769409245,-0.0076292508158773975,-0.0021786990303688247
2023-11-30,0.015429206326097455,0.008679660879060913,0.0037737038197391826,0.020942333268912483,0.029205432613943927,-0.002927401758435755,0.02310532578374236,0.02178711947314671,0.0055478645360416134,0.0027914591429072377,-0.031536761901762134,0.0010352203974945962,0.010923226153345844,0.02488153775099078,0.0017576030579484758,0.029323156684623042,0.07446816118004551,0.017402151445662373,0.018181801105005002,-0.028495716015666583,0.01839468386758769,0.0059970380468479245,-0.005077672069232153,0.002660645506033177,0.018181800448205276,-0.0179775966687149,0.01079135917069407,0.019938574314816826,0.015375615813520538,0.0032750800732455065
2023-12-01,-0.00229174426320089,0.0030728696269965994,0.01729310867533962,0.0024083195298398863,0.002026871908029637,0.003229445057911562,-0.00632322108672323,0.0018893305334861665,0.003678300823444669,0.0005569515645789114,0.007104845682051719,-0.008273001352106957,0.016281892242254292,0.04624281294400401,0.017256693254224853,0.028488043098487736,0.07425740720982765,0.0006108798488457801,0.04166669918904331,0.0354706939361078,0.01149420835838555,0.0,0.01591118115243817,-0.006254688852709189,0.017857125751218117,0.011441648396273152,0.035587220109480455,0.029323161096684203,0.01688988305023975,0.0032644927111364908
2023-12-04,0.0012699951025070266,-0.007424057803020245,0.000739076868764954,-0.0010254701194003513,-0.0038616413567912344,-0.004974999791317103,0.0027274205792302553,0.005926757193792653,0.013055472206576102,-0.011686147735372465,-0.05820104396219883,-0.054223195984344996,-0.00990394927165672,0.028729304556963653,-0.000574842644371798,-0.0014204512478628306,-0.07834103434493389,-0.020146518871118624,-0.04857145036969868,-0.0032938509036054553,-0.025974017686555606,-0.028315981532933576,0.009456290139058465,0.009154828052089004,-0.0789473986911865,-0.029411720707064215,0.006872792364455149,-0.025931062314633713,-0.005154607591989491,-0.005423014022425399
2023-12-05,0.008243417430599864,0.009270437113960694,-0.006646853824261223,0.00924022370530797,0.0,0.01352932485852798,0.008159410212715601,0.006962997334513554,0.004747787672784387,0.019144191091337914,-0.007490688876681251,0.027563396737781742,0.0,0.015037495425842318,0.015535034799293967,0.012802246197352263,0.06999996429007305,0.012461116532074268,0.07807807700304537,-0.04097817185742647,0.0033333322414130784,0.019938671583289436,0.007952984945566177,0.004158213954785106,0.01904771528006588,0.020978997764296903,0.09897615072043431,0.007498975861225388,0.014392728963512402,0.015267212885273551
2023-12-06,-0.00880494952485067,-0.010410143506646596,-0.01635692632825747,-0.018311187199990808,-0.021414144284296888,-0.013348725613258838,0.0008992554661126917,-0.0042553152634362545,0.002925295869676381,-0.02430947849688503,0.02515720931616272,-0.006437711148821523,0.01485731366556231,0.019047744106772235,0.002549639700673234,-0.017556215990479185,0.014018748006776383,0.007999941598580307,0.027855193716428417,-0.04341833609557011,-0.006644516103071263,-0.015037567384491135,0.006136759548435844,0.0028234019024686585,-0.028037466475174244,-0.025114179642637735,-0.024844727416211798,-0.007443159785661457,-0.00794558941225898,-0.002148276784341485
2023-12-07,0.011103744354838074,0.002475281182717781,0.0045351681355727536,0.008289875505947064,0.01622340292534541,0.006470637856802686,-0.005390980395629796,-0.011752100503419793,-0.026923911759501484,-0.015855025886077123,0.03374240307684606,0.022678189304141227,-0.015219460398622986,-0.047767429170350484,-0.000847905081195699,0.006433229899164727,0.041474625382158736,0.014651956748785722,0.013550122368818363,-0.012968300932943655,0.005016761843128048,0.041221323960612954,0.004937514424436129,-0.0009385109509633116,0.0,0.0023419443653314165,0.03184708573381734,-0.01387338659704973,-0.004576630746165433,0.011840652005267183
2023-12-08,0.012650178826316472,0.016049498170735754,0.0188110447737182,0.013360946210892122,0.010766620389345505,0.0008765764803138065,-0.013549907872617228,0.0013513307313661738,0.008761781353505915,0.027042670034283622,-0.04332341398870965,-0.004223860689032244,-0.004121356161244316,0.00218091495315198,-0.02007907501147188,0.01633526673390784,-0.05752216789930353,-0.01022860893265709,-0.037433183034006445,0.01021895522714833,-0.004991719574833575,-0.019061527263360856,-0.006936413564048394,0.005072286964709294,0.0048076878990646055,0.016355188499530993,-0.018518432408131336,0.0076045517485388014,0.00517238167041989,0.0
